"TRADE_ID","TRADE_CANCELED","FUND_NAME","CUSTODIAN_ACCT_DIS_NAME","BOOK_NAME","TRADE_DESC","BB_YELLOW_KEY","TRADE_DATE","SETTLE_DATE","TXN_TYPE","NOTIONAL_QUANTITY","TRADE_PRICE","NOTIONAL_NET_PROCEEDS","COUNTERPARTY","EXTERNAL_REFERENCE","GROSS_COMMISSION","FEES","COMMISSION_PER_SHARE","TRADE_MODIFY_DATE","ABSOLUTE_TRADING_NOTIONAL_NET_PROCEEDS","END_BROKER_COMMISSIONS","FCM_CLEARING_MARKUP","FEES_AND_COMMISSIONS","GROSS_COMMISSIONS","GROSS_FEES","GROSS_TAXES","IMPLIED_COMMISSIONS","IMPLIED_FEES","IMPLIED_TAXES","INITIAL_MARGIN","NSA_FEE","NET_COMMISSIONS","NET_GST","NET_TRADE_PRICE","PIT_FEES","TRADE_EXCHANGE_FEES","TRADING_NET_PROCEEDS","TRADING_NOTIONAL_NET_PROCEEDS","TRANSFER_ACCRUED_DIVIDENDS","TRANSFER_ACCRUED_DIVIDENDS_WITHHOLDING_TAX","TRANSFER_ACCRUED_INTEREST","TRANSFER_FX_REALIZED","TRANSFER_FEES_AND_COMMISSIONS","TRANSFER_FINANCING_ACCRUED_INTEREST","TRANSFER_FINANCING_INTEREST","TRANSFER_INTEREST","TRANSFER_PAID_DIVIDENDS","TRANSFER_PAID_DIVIDENDS_WITHHOLDING_TAX","TRANSFER_TRADING_REALIZED","ACCRUED_INTEREST","ACCRUED_INTEREST_OVERRIDE","ACCRUED_INTEREST_WH_TAX","ACCRUED_SETTLE_TO_BASE_CCY_FX_RATE","ACCRUED_TRADE_TO_BASE_CCY_FX_RATE","ACCRUED_TRADE_TO_SETTLE_CCY_FX_RATE","ADJUSTED_PARENT_TRADE_ID","BORROW_AGREEMENT_CURRENCY","BORROW_AGREEMENT_DESCRIPTION","BORROW_AGREEMENT_ID","ALLOCATED_TRADES_ACCOUNT_ID","ALLOCATED_TRADES_ACCOUNTS","ALLOCATED_TRADES_BOOK_ID","ALLOCATED_TRADES_BOOK","ALLOCATED_TRADES_CUSTODIAN","ALLOCATED_TRADES_CUSTODIAN_ID","ALLOCATED_TRADES_CUSTODIAN_SHORT_NAME","ALLOCATED_TRADES_FUND_ID","ALLOCATED_TRADES_SET_OF_CUSTODIAN_ID","ALLOCATED_TRADES_SET_OF_CUSTODIAN","ALLOCATION_INSTRUCTIONS","ALLOCATION_OPTIMIZATION","AMENDED_TRADE","ALLOCATED_TRADE","ALLOCATED_TRADES","ARCHIVE_DATE","ALLOCATED_TRADE_COUNT","ALLOCATED_TRADE_ALL_HAVE_FINANCING","ALLOCATED_TRADE_ALL_HAVE_BORROW","ADJUSTED_PRICE","ADJUSTED_ACTIVITY","BULK_OR_ALLOCATED","CLEARING_COMMISSION_RATE","CLEARING_COMMISSION_TYPE","COMMISSION_RATE","COMMISSION_TYPE","COMMISSION_AUTO_CALC","COMMISSIONS","COUNTERPARTY_ACCOUNT_NAME","COUNTERPARTY_ACCOUNT_NUMBER","COUNTERPARTY_AGENT_BIC_CODE","COUNTERPARTY_AGENT_DSS_CODE","COUNTERPARTY_AGENT_NAME","COUNTERPARTY_AGENT_SETTLEMENT_COUNTRY","COUNTERPARTY_BIC_CODE","COUNTERPARTY_COMMISSION_MAX_LIMIT","COUNTERPARTY_COMMISSION_MIN_LIMIT","COUNTERPARTY_CONTACT_NAME","COUNTERPARTY_CONTACT_ID","COUNTERPARTY_CONTACT_NAMES","COUNTERPARTY_COUNTRY_CODE","COUNTERPARTY_COUNTRY_NAME","EXECUTION_BROKER_SHORT_NAME","EXECUTION_COMMISSION","EXECUTION_COMMISSION_RATE","EXECUTION_COMMISSION_TYPE","EXERCISE_RATE","FAR_FIXING_DATE","FAR_FIXING_RATE","FAR_FX_RATE","FAR_COUNTER_CURRENCY","FAR_BASE_QUANTITY","UP_FRONT_FEE","FAIR_MARKET_VALUE","TRADING_NOTIONAL_PROCEEDS","TRADER","TRADE_TRS_START_DATE_OVERRIDE","TRADE_TRS_SPREAD_DATE_OVERRIDE_EFFECTIVE_RATE","TRADE_TRS_SPREAD_DATE_OVERRIDE_EFFECTIVE_DATE","TRADE_TRS_PAYMENT_RESET_RATE_METHOD_OVERRIDE","TRADE_TRS_PAYMENT_RESET_FREQUENCY_OVERRIDE","TRADE_TRS_PAYMENT_LEG_PAYMENT_FREQUENCY_OVERRIDE","TRADE_TRS_PAYMENT_ACCRUAL_METHOD_OVERRIDE","TRADE_TRS_FLOATING_RATE_LOOKBACK_DAYS_OVERRIDE","TRADE_TRS_FLOATING_RATE_INDEX_ID_OVERRIDE","TRADE_TRS_END_DATE_OVERRIDE","TRADE_FEE","TRADE_CURRENCY","TRADE_CREATE_DATE","TAXES","TRANSACTION_TYPE_SHORT","TRANSACTION_TYPE","TRADING_PROCEEDS","TRADING_TYPE","TRADING_TIME","TRS_RETURN_LEG_FIRST_RESET_DATE_AFTER_TRADE_DATE","TRS_PAY_LEG_FIRST_RESET_DATE_AFTER_TRADE_DATE","TRS_PAY_LEG_FIRST_PAYMENT_DATE_AFTER_TRADE_DATE","TRS_MATURITY_DATE_FOR_TRADE","TRS_CURRENT_RESET_SPREAD","T_3_BUSINESS_DAYS","SOFT_DOLLAR_COMMISSION","SIZE","SINKING_FACTOR_AS_OF_SETTLE_DATE","SETTLEMENT_DAYS","SEC_FEES","TRADE_SETTLEMENT_DAYS","TRS_LAST_CASH_DIVIDEND_TAX_RATE","TRS_LAST_CASH_DIVIDEND_TYPE","TRS_LAST_FX_RATE","TRS_LAST_FX_RATE_EFFECTIVE_DATE","TRS_LAST_FX_RATE_TERMINATION_DATE","TRS_LONG_SHORT","TRS_MERGE_TRS_AND_SECURITY_MASTER_CASH_DIVIDENDS","TRS_NOTIONAL_CURRENCY","TRS_NOTIONAL_CURRENCY_ID","TRS_NOTIONAL_CURRENCY_TYPE"
"535559409","FALSE","LuminArx Pavo Holdings II LP","MS PB","FLNC_Registered Block","FLUENCE ENERGY CL A ORD","FLNC US Equity","1/31/24","2/2/24","Sell","-278","21.03","5843.93","Virtu Equity Algo","","-1.39","-0.05","-0.01","1/31/24 2:49:39 PM EST","5844","","","-1.44","-1.39","-0.05","","","","","0","","-1.39","","21.02","","","5843.93","5843.93","","","","","","","","","","","","","","","1","1","1","535559405","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","21.0265","278","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.39","-0.5","Commission (Cents Per Share)","","","","","","","","5845.37","5845.37","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:47:23 PM EST","","S","Sell","5845.37","Regular Trade","","","","","","","3/13/24","0","278","","0","-0.05","","","","","","","","","","",""
"535559603","FALSE","LuminArx Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","ISHARES RUSSELL 2000 ETF","IWM US Equity","1/31/24","2/2/24","Sell","-361","198.34","71598.36","Virtu Equity Algo","","-1.8","-0.58","-0.01","1/31/24 2:48:02 PM EST","71598","","","-2.38","-1.8","-0.58","","","","","0","","-1.8","","198.33","","","71598.36","71598.36","","","","","","","","","","","","","","","1","1","1","535559602","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","198.34","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","71600.74","71600.74","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:48:02 PM EST","","S","Sell","71600.74","Regular Trade","","","","","","","3/13/24","0","361","","0","-0.58","","","","","","","","","","",""
"535559604","FALSE","LuminArx Pavo Holdings II LP","MS PB","Portfolio Hedge_Tactical","ISHARES RUSSELL 2000 ETF","IWM US Equity","1/31/24","2/2/24","Sell","-139","198.34","27568.33","Virtu Equity Algo","","-0.69","-0.23","-0.01","1/31/24 2:48:02 PM EST","27568","","","-0.92","-0.69","-0.23","","","","","0","","-0.69","","198.33","","","27568.33","27568.33","","","","","","","","","","","","","","","1","1","1","535559602","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","198.34","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","27569.26","27569.26","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:48:02 PM EST","","S","Sell","27569.26","Regular Trade","","","","","","","3/13/24","0","139","","0","-0.23","","","","","","","","","","",""
"535559798","FALSE","LuminArx Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","INVSC QQQ TRUST SRS 1 ETF","QQQ US Equity","1/31/24","2/2/24","Sell","-361","422.02","152347.75","Virtu Equity Algo","","-1.8","-1.22","-0.01","1/31/24 2:48:29 PM EST","152348","","","-3.02","-1.8","-1.22","","","","","0","","-1.8","","422.02","","","152347.75","152347.75","","","","","","","","","","","","","","","1","1","1","535559796","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","422.0243","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","152350.77","152350.77","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:48:29 PM EST","","S","Sell","152350.77","Regular Trade","","","","","","","3/13/24","0","361","","0","-1.22","","","","","","","","","","",""
"535559799","FALSE","LuminArx Pavo Holdings II LP","MS PB","Portfolio Hedge_Tactical","INVSC QQQ TRUST SRS 1 ETF","QQQ US Equity","1/31/24","2/2/24","Sell","-139","422.02","58660.21","Virtu Equity Algo","","-0.69","-0.47","-0.01","1/31/24 2:48:29 PM EST","58660","","","-1.17","-0.69","-0.47","","","","","0","","-0.69","","422.02","","","58660.21","58660.21","","","","","","","","","","","","","","","1","1","1","535559796","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","422.0243","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","58661.38","58661.38","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:48:29 PM EST","","S","Sell","58661.38","Regular Trade","","","","","","","3/13/24","0","139","","0","-0.47","","","","","","","","","","",""
"535561090","FALSE","LuminArx Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","ISHARES RUSSELL 2000 ETF","IWM US Equity","1/31/24","2/2/24","Buy","361","197.62","-71342.62","Virtu Equity Algo","","-1.8","","-0.01","1/31/24 2:51:11 PM EST","71343","","","-1.8","-1.8","","","","","","0","","-1.8","","197.63","","","-71342.62","-71342.62","","","","","","","","","","","","","","","1","1","1","535561089","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","197.62","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","71340.82","-71340.82","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:51:11 PM EST","","B","Buy","-71340.82","Regular Trade","","","","","","","3/13/24","0","361","","0","","","","","","","","","","","",""
"535561091","FALSE","LuminArx Pavo Holdings II LP","MS PB","Portfolio Hedge_Tactical","ISHARES RUSSELL 2000 ETF","IWM US Equity","1/31/24","2/2/24","Buy","139","197.62","-27469.88","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 2:51:11 PM EST","27470","","","-0.69","-0.69","","","","","","0","","-0.69","","197.63","","","-27469.88","-27469.88","","","","","","","","","","","","","","","1","1","1","535561089","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","197.62","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","27469.18","-27469.18","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:51:11 PM EST","","B","Buy","-27469.18","Regular Trade","","","","","","","3/13/24","0","139","","0","","","","","","","","","","","",""
"535561228","FALSE","LuminArx Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","SPDR S&P 500 ETF","SPY US Equity","1/31/24","2/2/24","Buy","361","487.25","-175899.05","Virtu Equity Algo","","-1.8","","-0.01","1/31/24 2:51:27 PM EST","175899","","","-1.8","-1.8","","","","","","0","","-1.8","","487.26","","","-175899.05","-175899.05","","","","","","","","","","","","","","","1","1","1","535561227","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","487.25","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","175897.25","-175897.25","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:51:27 PM EST","","B","Buy","-175897.25","Regular Trade","","","","","","","3/13/24","0","361","","0","","","","","","","","","","","",""
"535561229","FALSE","LuminArx Pavo Holdings II LP","MS PB","Portfolio Hedge_Tactical","SPDR S&P 500 ETF","SPY US Equity","1/31/24","2/2/24","Buy","139","487.25","-67728.45","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 2:51:27 PM EST","67728","","","-0.69","-0.69","","","","","","0","","-0.69","","487.26","","","-67728.45","-67728.45","","","","","","","","","","","","","","","1","1","1","535561227","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","487.25","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","67727.75","-67727.75","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:51:27 PM EST","","B","Buy","-67727.75","Regular Trade","","","","","","","3/13/24","0","139","","0","","","","","","","","","","","",""
"535561337","FALSE","LuminArx Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","INVSC QQQ TRUST SRS 1 ETF","QQQ US Equity","1/31/24","2/2/24","Buy","361","421.11","-152021.79","Virtu Equity Algo","","-1.8","","-0.01","1/31/24 2:51:47 PM EST","152022","","","-1.8","-1.8","","","","","","0","","-1.8","","421.11","","","-152021.79","-152021.79","","","","","","","","","","","","","","","1","1","1","535561336","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","421.108","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","152019.99","-152019.99","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:51:47 PM EST","","B","Buy","-152019.99","Regular Trade","","","","","","","3/13/24","0","361","","0","","","","","","","","","","","",""
"535561339","FALSE","LuminArx Pavo Holdings II LP","MS PB","Portfolio Hedge_Tactical","INVSC QQQ TRUST SRS 1 ETF","QQQ US Equity","1/31/24","2/2/24","Buy","139","421.11","-58534.71","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 2:51:47 PM EST","58535","","","-0.69","-0.69","","","","","","0","","-0.69","","421.11","","","-58534.71","-58534.71","","","","","","","","","","","","","","","1","1","1","535561336","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","421.108","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","58534.01","-58534.01","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:51:47 PM EST","","B","Buy","-58534.01","Regular Trade","","","","","","","3/13/24","0","139","","0","","","","","","","","","","","",""
"535562102","FALSE","LuminArx Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","ISHARES RUSSELL 2000 ETF","IWM US Equity","1/31/24","2/2/24","Buy","361","197.6","-71336.7","Virtu Equity Algo","","-1.8","","-0.01","1/31/24 2:53:35 PM EST","71337","","","-1.8","-1.8","","","","","","0","","-1.8","","197.61","","","-71336.7","-71336.7","","","","","","","","","","","","","","","1","1","1","535562101","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","197.6036","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","71334.9","-71334.9","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:53:35 PM EST","","B","Buy","-71334.9","Regular Trade","","","","","","","3/13/24","0","361","","0","","","","","","","","","","","",""
"535562103","FALSE","LuminArx Pavo Holdings II LP","MS PB","Portfolio Hedge_Tactical","ISHARES RUSSELL 2000 ETF","IWM US Equity","1/31/24","2/2/24","Buy","139","197.6","-27467.6","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 2:53:35 PM EST","27468","","","-0.69","-0.69","","","","","","0","","-0.69","","197.61","","","-27467.6","-27467.6","","","","","","","","","","","","","","","1","1","1","535562101","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","197.6036","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","27466.9","-27466.9","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:53:35 PM EST","","B","Buy","-27466.9","Regular Trade","","","","","","","3/13/24","0","139","","0","","","","","","","","","","","",""
"535562283","FALSE","LuminArx Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","SPDR S&P 500 ETF","SPY US Equity","1/31/24","2/2/24","Buy","361","487.41","-175956.82","Virtu Equity Algo","","-1.8","","-0.01","1/31/24 2:54:14 PM EST","175957","","","-1.8","-1.8","","","","","","0","","-1.8","","487.42","","","-175956.82","-175956.82","","","","","","","","","","","","","","","1","1","1","535562282","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","487.41","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","175955.01","-175955.01","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:54:14 PM EST","","B","Buy","-175955.01","Regular Trade","","","","","","","3/13/24","0","361","","0","","","","","","","","","","","",""
"535562284","FALSE","LuminArx Pavo Holdings II LP","MS PB","Portfolio Hedge_Tactical","SPDR S&P 500 ETF","SPY US Equity","1/31/24","2/2/24","Buy","139","487.41","-67750.69","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 2:54:14 PM EST","67751","","","-0.69","-0.69","","","","","","0","","-0.69","","487.42","","","-67750.69","-67750.69","","","","","","","","","","","","","","","1","1","1","535562282","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","487.41","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","67749.99","-67749.99","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:54:14 PM EST","","B","Buy","-67749.99","Regular Trade","","","","","","","3/13/24","0","139","","0","","","","","","","","","","","",""
"535564060","FALSE","LuminArx Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","LVS_Overnight FO","CAESARS ENTERTAINMENT ORD","CZR US Equity","1/31/24","2/2/24","Buy to Cover","361","44.78","-16168.65","Virtu Equity Algo","","-1.8","","-0.01","1/31/24 2:57:13 PM EST","16169","","","-1.8","-1.8","","","","","","0","","-1.8","","44.79","","","-16168.65","-16168.65","","","","","","","","","","","","","","","1","1","1","535564059","USD","MS - United States - Dummy","16007","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","44.7835","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","16166.84","-16166.84","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:57:13 PM EST","","BC","BuyToCover","-16166.84","Regular Trade","","","","","","","3/13/24","0","361","","0","","","","","","","","","","","",""
"535564061","FALSE","LuminArx Pavo Holdings II LP","MS PB","LVS_Overnight FO","CAESARS ENTERTAINMENT ORD","CZR US Equity","1/31/24","2/2/24","Buy to Cover","139","44.78","-6225.6","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 2:57:13 PM EST","6226","","","-0.69","-0.69","","","","","","0","","-0.69","","44.79","","","-6225.6","-6225.6","","","","","","","","","","","","","","","1","1","1","535564059","USD","MS - United States - Dummy","16007","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","44.7835","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","6224.91","-6224.91","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 2:57:13 PM EST","","BC","BuyToCover","-6224.91","Regular Trade","","","","","","","3/13/24","0","139","","0","","","","","","","","","","","",""
"535566616","FALSE","LuminArx Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","ISHARES RUSSELL 2000 ETF","IWM US Equity","1/31/24","2/2/24","Buy","361","196.69","-71006.89","Virtu Equity Algo","","-1.8","","-0.01","1/31/24 3:01:03 PM EST","71007","","","-1.8","-1.8","","","","","","0","","-1.8","","196.7","","","-71006.89","-71006.89","","","","","","","","","","","","","","","1","1","1","535566615","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","196.69","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","71005.09","-71005.09","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 3:01:03 PM EST","","B","Buy","-71005.09","Regular Trade","","","","","","","3/13/24","0","361","","0","","","","","","","","","","","",""
"535566617","FALSE","LuminArx Pavo Holdings II LP","MS PB","Portfolio Hedge_Tactical","ISHARES RUSSELL 2000 ETF","IWM US Equity","1/31/24","2/2/24","Buy","139","196.69","-27340.6","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 3:01:03 PM EST","27341","","","-0.69","-0.69","","","","","","0","","-0.69","","196.7","","","-27340.6","-27340.6","","","","","","","","","","","","","","","1","1","1","535566615","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","196.69","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","27339.91","-27339.91","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 3:01:03 PM EST","","B","Buy","-27339.91","Regular Trade","","","","","","","3/13/24","0","139","","0","","","","","","","","","","","",""
"535567059","FALSE","LuminArx Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","SPDR S&P 500 ETF","SPY US Equity","1/31/24","2/2/24","Buy","361","486.16","-175507.01","Virtu Equity Algo","","-1.8","","-0.01","1/31/24 3:01:38 PM EST","175507","","","-1.8","-1.8","","","","","","0","","-1.8","","486.17","","","-175507.01","-175507.01","","","","","","","","","","","","","","","1","1","1","535567058","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","486.164","361","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.805","-0.5","Commission (Cents Per Share)","","","","","","","","175505.2","-175505.2","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 3:01:38 PM EST","","B","Buy","-175505.2","Regular Trade","","","","","","","3/13/24","0","361","","0","","","","","","","","","","","",""
"535567060","FALSE","LuminArx Pavo Holdings II LP","MS PB","Portfolio Hedge_Tactical","SPDR S&P 500 ETF","SPY US Equity","1/31/24","2/2/24","Buy","139","486.16","-67577.49","Virtu Equity Algo","","-0.69","","-0.01","1/31/24 3:01:38 PM EST","67577","","","-0.69","-0.69","","","","","","0","","-0.69","","486.17","","","-67577.49","-67577.49","","","","","","","","","","","","","","","1","1","1","535567058","","","","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","486.164","139","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-0.695","-0.5","Commission (Cents Per Share)","","","","","","","","67576.8","-67576.8","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 3:01:38 PM EST","","B","Buy","-67576.8","Regular Trade","","","","","","","3/13/24","0","139","","0","","","","","","","","","","","",""
"535567551","FALSE","LuminArx Opportunistic Alternative Solutions Holdings II Fund LP","MS PB","Portfolio Hedge_Tactical","EVERSOURCE ENERGY ORD","ES US Equity","1/31/24","2/2/24","Buy to Cover","723","54.34","-39292.3","Virtu Equity Algo","","-3.62","","-0.01","1/31/24 3:02:17 PM EST","39292","","","-3.62","-3.62","","","","","","0","","-3.62","","54.35","","","-39292.3","-39292.3","","","","","","","","","","","","","","","1","1","1","535567550","USD","MS - United States - Dummy","16007","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","54.3412","723","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-3.615","-0.5","Commission (Cents Per Share)","","","","","","","","39288.69","-39288.69","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 3:02:13 PM EST","","BC","BuyToCover","-39288.69","Regular Trade","","","","","","","3/13/24","0","723","","0","","","","","","","","","","","",""
"535567552","FALSE","LuminArx Pavo Holdings II LP","MS PB","Portfolio Hedge_Tactical","EVERSOURCE ENERGY ORD","ES US Equity","1/31/24","2/2/24","Buy to Cover","277","54.34","-15053.9","Virtu Equity Algo","","-1.39","","-0.01","1/31/24 3:02:17 PM EST","15054","","","-1.39","-1.39","","","","","","0","","-1.39","","54.35","","","-15053.9","-15053.9","","","","","","","","","","","","","","","1","1","1","535567550","USD","MS - United States - Dummy","16007","","","","","","","","","","","","","TRUE","FALSE","[]","","0","FALSE","FALSE","54.3412","277","Allocated","","","-0.5","Commission (Cents Per Share)","CommissionAutoCalc","0.005","","","","","","","","","","","","","Unknown","Unknown","","-1.385","-0.5","Commission (Cents Per Share)","","","","","","","","15052.51","-15052.51","diamant@luminarxcap.com","","","","","","","","","","","","USD","1/31/24 3:02:13 PM EST","","BC","BuyToCover","-15052.51","Regular Trade","","","","","","","3/13/24","0","277","","0","","","","","","","","","","","",""
